client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
d4b226fa2992a31fde9a99fb4a794ca1616f889037823d0467432885e614595bdd59f006b38d6ffb3bcb4c0899eb74c288789d95f8d7819e152f31da1230ab7c	common_voice_nl_35094590.mp3	Daarover kunnen wij de volgende, voor de toekomst belangrijke opmerkingen maken.	0	0				nl	
d4b226fa2992a31fde9a99fb4a794ca1616f889037823d0467432885e614595bdd59f006b38d6ffb3bcb4c0899eb74c288789d95f8d7819e152f31da1230ab7c	common_voice_nl_35094591.mp3	Nooit eerder waren er zoveel internationale verdragen geratificeerd door zoveel staten.	0	0				nl	
64ab1781f4aa5f8005acfce941b30784435a670f9c819ecd8bc41c334dbd35dc5f0bf36ca2732a0ce42cf2eabf3a4bc9f2f082df1cfcf4353856b3e7228fe0cd	common_voice_nl_35192707.mp3	Ik beveel dit verslag daarom van harte bij u aan.	0	0				nl	
64ab1781f4aa5f8005acfce941b30784435a670f9c819ecd8bc41c334dbd35dc5f0bf36ca2732a0ce42cf2eabf3a4bc9f2f082df1cfcf4353856b3e7228fe0cd	common_voice_nl_35192708.mp3	Ontwikkelingslanden schieten zelf ook schromelijk tekort.	1	0				nl	
64ab1781f4aa5f8005acfce941b30784435a670f9c819ecd8bc41c334dbd35dc5f0bf36ca2732a0ce42cf2eabf3a4bc9f2f082df1cfcf4353856b3e7228fe0cd	common_voice_nl_35192709.mp3	Hierbij mag echter geen sprake zijn van het meten met twee maten.	0	0				nl	
64ab1781f4aa5f8005acfce941b30784435a670f9c819ecd8bc41c334dbd35dc5f0bf36ca2732a0ce42cf2eabf3a4bc9f2f082df1cfcf4353856b3e7228fe0cd	common_voice_nl_35192710.mp3	De rechten van de werknemers mogen niet met voeten getreden worden.	0	0				nl	
f82c457d8e3e1b9533fed2ebd303e6d98cdd326af7f2ae23de1fa55d64dfa817a808094de4eeb60f1b24447f7d5d42d0ae09ab988831a513c8c1272b13061d0f	common_voice_nl_35213994.mp3	De totale bevolking van een bepaald gebied werd uitgeroeid.	0	0	twenties	male	Belgisch Nederlands	nl	
f82c457d8e3e1b9533fed2ebd303e6d98cdd326af7f2ae23de1fa55d64dfa817a808094de4eeb60f1b24447f7d5d42d0ae09ab988831a513c8c1272b13061d0f	common_voice_nl_35213996.mp3	Laten we de duidelijke taal die het nu heeft behouden!	0	0	twenties	male	Belgisch Nederlands	nl	
f82c457d8e3e1b9533fed2ebd303e6d98cdd326af7f2ae23de1fa55d64dfa817a808094de4eeb60f1b24447f7d5d42d0ae09ab988831a513c8c1272b13061d0f	common_voice_nl_35213997.mp3	Twee jaar geleden stonden we min of meer alleen met het vaststellen van doelen.	0	0	twenties	male	Belgisch Nederlands	nl	
f82c457d8e3e1b9533fed2ebd303e6d98cdd326af7f2ae23de1fa55d64dfa817a808094de4eeb60f1b24447f7d5d42d0ae09ab988831a513c8c1272b13061d0f	common_voice_nl_35213998.mp3	De nadruk moet liggen op de rechten van werknemers en toepassing van de arbeidswetgeving.	0	0	twenties	male	Belgisch Nederlands	nl	
f82c457d8e3e1b9533fed2ebd303e6d98cdd326af7f2ae23de1fa55d64dfa817a808094de4eeb60f1b24447f7d5d42d0ae09ab988831a513c8c1272b13061d0f	common_voice_nl_35214002.mp3	We hebben geen overtuigend antwoord gekregen.	0	0	twenties	male	Belgisch Nederlands	nl	
58d3d473a78655ad546b029895c0c0628b7cd088ec69693a072873bccd87b36b2c1494ef49850abbe285181f1ffdcab6f50ad4e7288b38f9db316328a690b332	common_voice_nl_35219418.mp3	De vorige sprekers hebben alle fundamentele punten van deze hervorming al besproken.	0	0			Nederlands Nederlands	nl	
58d3d473a78655ad546b029895c0c0628b7cd088ec69693a072873bccd87b36b2c1494ef49850abbe285181f1ffdcab6f50ad4e7288b38f9db316328a690b332	common_voice_nl_35219419.mp3	Sommige lidstaten hebben op dit gebied veel te winnen.	0	0			Nederlands Nederlands	nl	
58d3d473a78655ad546b029895c0c0628b7cd088ec69693a072873bccd87b36b2c1494ef49850abbe285181f1ffdcab6f50ad4e7288b38f9db316328a690b332	common_voice_nl_35219420.mp3	Er zijn echter ook nog andere problemen.	0	0			Nederlands Nederlands	nl	
58d3d473a78655ad546b029895c0c0628b7cd088ec69693a072873bccd87b36b2c1494ef49850abbe285181f1ffdcab6f50ad4e7288b38f9db316328a690b332	common_voice_nl_35219421.mp3	Zij kunnen elke prijs vragen, en uiteindelijk krijgen ze een monopolie op dit gebied.	0	0			Nederlands Nederlands	nl	
58d3d473a78655ad546b029895c0c0628b7cd088ec69693a072873bccd87b36b2c1494ef49850abbe285181f1ffdcab6f50ad4e7288b38f9db316328a690b332	common_voice_nl_35219439.mp3	De economische krimp is bijzonder ernstig.	0	0	twenties	other	Nederlands Nederlands	nl	
58d3d473a78655ad546b029895c0c0628b7cd088ec69693a072873bccd87b36b2c1494ef49850abbe285181f1ffdcab6f50ad4e7288b38f9db316328a690b332	common_voice_nl_35219440.mp3	In alle andere landen is men iets flexibeler.	0	0	twenties	other	Nederlands Nederlands	nl	
58d3d473a78655ad546b029895c0c0628b7cd088ec69693a072873bccd87b36b2c1494ef49850abbe285181f1ffdcab6f50ad4e7288b38f9db316328a690b332	common_voice_nl_35219450.mp3	Ik meen dat men duidelijk moet weten om welke bedragen het hier gaat.	0	0	twenties	other	Nederlands Nederlands	nl	
58d3d473a78655ad546b029895c0c0628b7cd088ec69693a072873bccd87b36b2c1494ef49850abbe285181f1ffdcab6f50ad4e7288b38f9db316328a690b332	common_voice_nl_35219451.mp3	Meer dan zevenhonderd mensen zijn gearresteerd.	0	0	twenties	other	Nederlands Nederlands	nl	
58d3d473a78655ad546b029895c0c0628b7cd088ec69693a072873bccd87b36b2c1494ef49850abbe285181f1ffdcab6f50ad4e7288b38f9db316328a690b332	common_voice_nl_35219452.mp3	U krijgt een eerlijk antwoord.	0	0	twenties	other	Nederlands Nederlands	nl	
58d3d473a78655ad546b029895c0c0628b7cd088ec69693a072873bccd87b36b2c1494ef49850abbe285181f1ffdcab6f50ad4e7288b38f9db316328a690b332	common_voice_nl_35219460.mp3	Alles is volgens de regels verlopen.	0	0	twenties	other	Nederlands Nederlands	nl	
58d3d473a78655ad546b029895c0c0628b7cd088ec69693a072873bccd87b36b2c1494ef49850abbe285181f1ffdcab6f50ad4e7288b38f9db316328a690b332	common_voice_nl_35219461.mp3	Ik verwelkom dan ook uw bijdrage over tuberculose.	0	0	twenties	other	Nederlands Nederlands	nl	
58d3d473a78655ad546b029895c0c0628b7cd088ec69693a072873bccd87b36b2c1494ef49850abbe285181f1ffdcab6f50ad4e7288b38f9db316328a690b332	common_voice_nl_35219462.mp3	Wij geven steun aan het compromis.	0	0	twenties	other	Nederlands Nederlands	nl	
58d3d473a78655ad546b029895c0c0628b7cd088ec69693a072873bccd87b36b2c1494ef49850abbe285181f1ffdcab6f50ad4e7288b38f9db316328a690b332	common_voice_nl_35219463.mp3	Het compromisvoorstel van de commissie kan naar mijn mening als zodanig worden aangenomen.	0	0	twenties	other	Nederlands Nederlands	nl	
59b0f476784525164379574b2f52043094447ef729e6da3029caafc60693e347b9fce8928cc73e4fe73132996699655ca08010184baa68fb57bc327c5bc40877	common_voice_nl_35249650.mp3	Wij moeten eisen dat de kernenergiesector zijn eigen kosten betaalt.	0	0				nl	
59b0f476784525164379574b2f52043094447ef729e6da3029caafc60693e347b9fce8928cc73e4fe73132996699655ca08010184baa68fb57bc327c5bc40877	common_voice_nl_35249651.mp3	Tot nu toe heb ik daarop nog geen antwoord van u ontvangen.	0	0				nl	
59b0f476784525164379574b2f52043094447ef729e6da3029caafc60693e347b9fce8928cc73e4fe73132996699655ca08010184baa68fb57bc327c5bc40877	common_voice_nl_35249652.mp3	Ik wil ingaan op de onderwerpen die zijn aangesneden door thans nog aanwezige leden.	1	0				nl	
59b0f476784525164379574b2f52043094447ef729e6da3029caafc60693e347b9fce8928cc73e4fe73132996699655ca08010184baa68fb57bc327c5bc40877	common_voice_nl_35249653.mp3	Het is de voortzetting van een traditie die enkele jaren geleden is ontstaan.	0	0				nl	
afda8614dfd228fc8a97cb54ba844e3d9e8694f82c6426147fd1ddf7aaf99e648368bb8e318909107875857d4ee862ddd8b94e6025410acf18b0826e37bf8995	common_voice_nl_35261487.mp3	Moeten zij wel dezelfde belangen hebben, net zoals ten tijde van het communisme?	0	1				nl	
afda8614dfd228fc8a97cb54ba844e3d9e8694f82c6426147fd1ddf7aaf99e648368bb8e318909107875857d4ee862ddd8b94e6025410acf18b0826e37bf8995	common_voice_nl_35261488.mp3	Als de commissaris dat niet heeft gezegd, heb ik hem verkeerd verstaan.	1	0				nl	
afda8614dfd228fc8a97cb54ba844e3d9e8694f82c6426147fd1ddf7aaf99e648368bb8e318909107875857d4ee862ddd8b94e6025410acf18b0826e37bf8995	common_voice_nl_35261489.mp3	Wij willen immers voor hen een stabiliteitspact invullen.	1	0				nl	
afda8614dfd228fc8a97cb54ba844e3d9e8694f82c6426147fd1ddf7aaf99e648368bb8e318909107875857d4ee862ddd8b94e6025410acf18b0826e37bf8995	common_voice_nl_35261490.mp3	De vergadering neemt hier nota van.	0	0				nl	
afda8614dfd228fc8a97cb54ba844e3d9e8694f82c6426147fd1ddf7aaf99e648368bb8e318909107875857d4ee862ddd8b94e6025410acf18b0826e37bf8995	common_voice_nl_35261491.mp3	Iets wat overal voor te gebruiken is.	0	0				nl	
afda8614dfd228fc8a97cb54ba844e3d9e8694f82c6426147fd1ddf7aaf99e648368bb8e318909107875857d4ee862ddd8b94e6025410acf18b0826e37bf8995	common_voice_nl_35261522.mp3	Het merendeel van de auto's beschikt hier echter nog niet over.	0	0				nl	
afda8614dfd228fc8a97cb54ba844e3d9e8694f82c6426147fd1ddf7aaf99e648368bb8e318909107875857d4ee862ddd8b94e6025410acf18b0826e37bf8995	common_voice_nl_35261523.mp3	Bij de talen schiet het echter niet op.	1	0				nl	
afda8614dfd228fc8a97cb54ba844e3d9e8694f82c6426147fd1ddf7aaf99e648368bb8e318909107875857d4ee862ddd8b94e6025410acf18b0826e37bf8995	common_voice_nl_35261524.mp3	Maar een ander veeg teken hebben we daarbij geheel over het hoofd gezien.	0	0				nl	
afda8614dfd228fc8a97cb54ba844e3d9e8694f82c6426147fd1ddf7aaf99e648368bb8e318909107875857d4ee862ddd8b94e6025410acf18b0826e37bf8995	common_voice_nl_35261525.mp3	Dat is niet mogelijk, omdat het geld daartoe ontbreekt.	1	0				nl	
afda8614dfd228fc8a97cb54ba844e3d9e8694f82c6426147fd1ddf7aaf99e648368bb8e318909107875857d4ee862ddd8b94e6025410acf18b0826e37bf8995	common_voice_nl_35261526.mp3	Dit zijn de juiste keuzes, gelet op twee criteria.	0	0				nl	
3b2f7d16cc5f798f2d643b8de4a2e45bd9658f4368fdbbefd8742041ffa168816269d56eb32b5e9bfdf197945e59e22633e1de1590057b5ec2018322c26d1a82	common_voice_nl_35271715.mp3	Ook hier is een rol voor de internationale gemeenschap weggelegd.	0	0	fourties	female	Belgisch Nederlands	nl	
3b2f7d16cc5f798f2d643b8de4a2e45bd9658f4368fdbbefd8742041ffa168816269d56eb32b5e9bfdf197945e59e22633e1de1590057b5ec2018322c26d1a82	common_voice_nl_35271716.mp3	Ik ben ontzettend blij dat de preventie één van de taakstellingen is geworden.	0	0	fourties	female	Belgisch Nederlands	nl	
3b2f7d16cc5f798f2d643b8de4a2e45bd9658f4368fdbbefd8742041ffa168816269d56eb32b5e9bfdf197945e59e22633e1de1590057b5ec2018322c26d1a82	common_voice_nl_35271717.mp3	Concurrentie is een instrument, een gereedschap, zou je wel kunnen zeggen.	0	0	fourties	female	Belgisch Nederlands	nl	
3b2f7d16cc5f798f2d643b8de4a2e45bd9658f4368fdbbefd8742041ffa168816269d56eb32b5e9bfdf197945e59e22633e1de1590057b5ec2018322c26d1a82	common_voice_nl_35271718.mp3	We onderscheiden daarbij drie of vier punten.	0	0	fourties	female	Belgisch Nederlands	nl	
3b2f7d16cc5f798f2d643b8de4a2e45bd9658f4368fdbbefd8742041ffa168816269d56eb32b5e9bfdf197945e59e22633e1de1590057b5ec2018322c26d1a82	common_voice_nl_35271719.mp3	Ik zal u met twee voorbeelden aangeven waarom dat van groot belang is.	0	0	fourties	female	Belgisch Nederlands	nl	
3b2f7d16cc5f798f2d643b8de4a2e45bd9658f4368fdbbefd8742041ffa168816269d56eb32b5e9bfdf197945e59e22633e1de1590057b5ec2018322c26d1a82	common_voice_nl_35271726.mp3	Veel lidstaten en veel regio's hebben hun gebieden niet medegedeeld.	0	0	fourties	female	Belgisch Nederlands	nl	
3b2f7d16cc5f798f2d643b8de4a2e45bd9658f4368fdbbefd8742041ffa168816269d56eb32b5e9bfdf197945e59e22633e1de1590057b5ec2018322c26d1a82	common_voice_nl_35271727.mp3	De bestaande reclamemogelijkheden zijn toereikend.	0	0	fourties	female	Belgisch Nederlands	nl	
7b2027a403ee80ccfacc65f783087c338c1930f82727b41a0e9dfc43642665693338ea56a392b185714c7ca042c7463d22e4183782718b18feb57a1ddb7f2e33	common_voice_nl_35273882.mp3	Ik betreur dit ten zeerste.	1	0				nl	
7b2027a403ee80ccfacc65f783087c338c1930f82727b41a0e9dfc43642665693338ea56a392b185714c7ca042c7463d22e4183782718b18feb57a1ddb7f2e33	common_voice_nl_35273884.mp3	Het groeiend aantal resistente bacteriën geeft echter reden tot zorg.	0	0				nl	
7b2027a403ee80ccfacc65f783087c338c1930f82727b41a0e9dfc43642665693338ea56a392b185714c7ca042c7463d22e4183782718b18feb57a1ddb7f2e33	common_voice_nl_35273888.mp3	Pas dan zullen wij succes boeken.	0	0				nl	
7b2027a403ee80ccfacc65f783087c338c1930f82727b41a0e9dfc43642665693338ea56a392b185714c7ca042c7463d22e4183782718b18feb57a1ddb7f2e33	common_voice_nl_35273889.mp3	Ik denk dat een dergelijke houding zeker geen arrogante houding is.	0	0				nl	
7b2027a403ee80ccfacc65f783087c338c1930f82727b41a0e9dfc43642665693338ea56a392b185714c7ca042c7463d22e4183782718b18feb57a1ddb7f2e33	common_voice_nl_35273890.mp3	De mandaten van de verschillende actoren moeten duidelijk gedefinieerd zijn.	0	0				nl	
7b2027a403ee80ccfacc65f783087c338c1930f82727b41a0e9dfc43642665693338ea56a392b185714c7ca042c7463d22e4183782718b18feb57a1ddb7f2e33	common_voice_nl_35273920.mp3	De betrokken landen vertonen natuurlijk verschillen.	1	0				nl	
7b2027a403ee80ccfacc65f783087c338c1930f82727b41a0e9dfc43642665693338ea56a392b185714c7ca042c7463d22e4183782718b18feb57a1ddb7f2e33	common_voice_nl_35273922.mp3	Dit kan gebeuren als gas wordt gebruikt bij de productie van energie zelf.	0	0				nl	
7b2027a403ee80ccfacc65f783087c338c1930f82727b41a0e9dfc43642665693338ea56a392b185714c7ca042c7463d22e4183782718b18feb57a1ddb7f2e33	common_voice_nl_35273923.mp3	Vervolgens moeten we een beroep doen op de onderwijsinstellingen.	0	1				nl	
7b2027a403ee80ccfacc65f783087c338c1930f82727b41a0e9dfc43642665693338ea56a392b185714c7ca042c7463d22e4183782718b18feb57a1ddb7f2e33	common_voice_nl_35273925.mp3	Maar we moeten in staat zijn om beide te doen.	1	0				nl	
7b2027a403ee80ccfacc65f783087c338c1930f82727b41a0e9dfc43642665693338ea56a392b185714c7ca042c7463d22e4183782718b18feb57a1ddb7f2e33	common_voice_nl_35273962.mp3	Mijn fractie en ikzelf delen die bezorgdheid.	0	0				nl	
7b2027a403ee80ccfacc65f783087c338c1930f82727b41a0e9dfc43642665693338ea56a392b185714c7ca042c7463d22e4183782718b18feb57a1ddb7f2e33	common_voice_nl_35273965.mp3	De minder getalenteerde personen wegsturen, de minder goede dingen sorteren van de goede dingen.	0	0				nl	
7b2027a403ee80ccfacc65f783087c338c1930f82727b41a0e9dfc43642665693338ea56a392b185714c7ca042c7463d22e4183782718b18feb57a1ddb7f2e33	common_voice_nl_35273970.mp3	Ik wil jullie dan ook in alle oprechtheid van ganser harte danken.	1	0				nl	
7b2027a403ee80ccfacc65f783087c338c1930f82727b41a0e9dfc43642665693338ea56a392b185714c7ca042c7463d22e4183782718b18feb57a1ddb7f2e33	common_voice_nl_35273971.mp3	Europa moet concurrerend zijn.	0	0				nl	
7b2027a403ee80ccfacc65f783087c338c1930f82727b41a0e9dfc43642665693338ea56a392b185714c7ca042c7463d22e4183782718b18feb57a1ddb7f2e33	common_voice_nl_35273974.mp3	Zij ziet een economische ontwikkeling en een democratische ontwikkeling.	1	0				nl	
7b2027a403ee80ccfacc65f783087c338c1930f82727b41a0e9dfc43642665693338ea56a392b185714c7ca042c7463d22e4183782718b18feb57a1ddb7f2e33	common_voice_nl_35274026.mp3	Iemand het mes op de keel zetten.	0	0				nl	
7b2027a403ee80ccfacc65f783087c338c1930f82727b41a0e9dfc43642665693338ea56a392b185714c7ca042c7463d22e4183782718b18feb57a1ddb7f2e33	common_voice_nl_35274034.mp3	Bij het begin van de stemmingen waren hier ongeveer tweehonderd leden aanwezig.	0	0				nl	
7b2027a403ee80ccfacc65f783087c338c1930f82727b41a0e9dfc43642665693338ea56a392b185714c7ca042c7463d22e4183782718b18feb57a1ddb7f2e33	common_voice_nl_35274042.mp3	Tevens is het belang van de voorstedelijke spoorwegen gegroeid.	0	0				nl	
7b2027a403ee80ccfacc65f783087c338c1930f82727b41a0e9dfc43642665693338ea56a392b185714c7ca042c7463d22e4183782718b18feb57a1ddb7f2e33	common_voice_nl_35274043.mp3	Wij houden nu één vogel in de hand, want meer zat er niet in.	0	0				nl	
7b2027a403ee80ccfacc65f783087c338c1930f82727b41a0e9dfc43642665693338ea56a392b185714c7ca042c7463d22e4183782718b18feb57a1ddb7f2e33	common_voice_nl_35274046.mp3	We hebben een verslag voorbereid over de vooruitgang die sinds januari is geboekt.	0	0				nl	
a8a220785a4fecf666c18ba978b44c7a94a66c92cc499ee10938bd0917e24a53c28bae5a0e1ee83766f62adf8641210663fa04a7d6d013e62af31f7f6ffa98b0	common_voice_nl_35277350.mp3	En het is goed dat we dat hebben gedaan.	0	0				nl	
a8a220785a4fecf666c18ba978b44c7a94a66c92cc499ee10938bd0917e24a53c28bae5a0e1ee83766f62adf8641210663fa04a7d6d013e62af31f7f6ffa98b0	common_voice_nl_35277351.mp3	De melk kookt over.	0	0				nl	
a8a220785a4fecf666c18ba978b44c7a94a66c92cc499ee10938bd0917e24a53c28bae5a0e1ee83766f62adf8641210663fa04a7d6d013e62af31f7f6ffa98b0	common_voice_nl_35277352.mp3	Wat zijn het toch een stelletje idioten!	1	0				nl	
a8a220785a4fecf666c18ba978b44c7a94a66c92cc499ee10938bd0917e24a53c28bae5a0e1ee83766f62adf8641210663fa04a7d6d013e62af31f7f6ffa98b0	common_voice_nl_35277353.mp3	Er bespottelijk uitzien.	0	0				nl	
a8a220785a4fecf666c18ba978b44c7a94a66c92cc499ee10938bd0917e24a53c28bae5a0e1ee83766f62adf8641210663fa04a7d6d013e62af31f7f6ffa98b0	common_voice_nl_35277354.mp3	Die verduidelijken de bepalingen, zodat wij elk misbruik kunnen voorkomen.	0	0				nl	
2637f850ff47a76d051808534087c500b3f2d6f7bfc1bd5cd618692c7978782dcde2a4e2fd3921aec6e41f27ee816a1ab0fbf6fb18bb8704213ad91899f4273e	common_voice_nl_35281840.mp3	We moeten ons daar wel van bewust zijn.	0	0				nl	
2637f850ff47a76d051808534087c500b3f2d6f7bfc1bd5cd618692c7978782dcde2a4e2fd3921aec6e41f27ee816a1ab0fbf6fb18bb8704213ad91899f4273e	common_voice_nl_35281841.mp3	Het is een zaak van lange adem en voorzichtigheid.	0	0				nl	
2637f850ff47a76d051808534087c500b3f2d6f7bfc1bd5cd618692c7978782dcde2a4e2fd3921aec6e41f27ee816a1ab0fbf6fb18bb8704213ad91899f4273e	common_voice_nl_35281842.mp3	Ten derde wilden wij besparen, maar dan wel op een rationele en effectieve manier.	0	0				nl	
2637f850ff47a76d051808534087c500b3f2d6f7bfc1bd5cd618692c7978782dcde2a4e2fd3921aec6e41f27ee816a1ab0fbf6fb18bb8704213ad91899f4273e	common_voice_nl_35281843.mp3	Het gaat dus niet om investeringen waarvoor de overheid geen steun verleent.	0	0				nl	
2637f850ff47a76d051808534087c500b3f2d6f7bfc1bd5cd618692c7978782dcde2a4e2fd3921aec6e41f27ee816a1ab0fbf6fb18bb8704213ad91899f4273e	common_voice_nl_35281844.mp3	We betuigen hier onze solidariteit met alle werknemers die strijd voeren.	0	0				nl	
0edd0d282f36643d6a7d3859e883d24365f659a14f6124155d97bbbb8e18e20c13960dc3dbad3b034b77cbd22dfc2ef9b4939b609294fb77a0cf93cbe1e3dd9a	common_voice_nl_35287712.mp3	Overgeven, braken, iets vies vinden.	0	1				nl	
0edd0d282f36643d6a7d3859e883d24365f659a14f6124155d97bbbb8e18e20c13960dc3dbad3b034b77cbd22dfc2ef9b4939b609294fb77a0cf93cbe1e3dd9a	common_voice_nl_35287714.mp3	Hebt u die voorstellen intussen ontvangen?	1	0				nl	
0edd0d282f36643d6a7d3859e883d24365f659a14f6124155d97bbbb8e18e20c13960dc3dbad3b034b77cbd22dfc2ef9b4939b609294fb77a0cf93cbe1e3dd9a	common_voice_nl_35287715.mp3	Geen mogelijkheid meer zien om een probleem op te lossen.	0	0				nl	
0edd0d282f36643d6a7d3859e883d24365f659a14f6124155d97bbbb8e18e20c13960dc3dbad3b034b77cbd22dfc2ef9b4939b609294fb77a0cf93cbe1e3dd9a	common_voice_nl_35287716.mp3	Bent u wellicht voor de functie beschikbaar?	0	0				nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304803.mp3	Nu moeten wij het geld geven?	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304804.mp3	Wij willen snelheid in het pakket dat over uitzendrichtlijnen gaat.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304805.mp3	We moeten zorgen voor goed bestuur.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304806.mp3	Toch zou ik graag enkele opmerkingen over de toegepaste methode willen formuleren.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304807.mp3	Dat heeft, denk ik, voor een deel te maken met de minder goede voorbereiding.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304820.mp3	Dit is dus een belangrijke dialoog, die dit laatste kwartaal in beslag zal nemen.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304821.mp3	Daarom lijken deze ontwerpresoluties zinloos en bevatten zij excuses.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304822.mp3	Het aantal arrestaties, martelingen en terechtstellingen van minderjarigen en vrouwen is toegenomen.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304823.mp3	Elektriciteit uit duurzame energiebronnen moet faire toegang krijgen tot het stroomnet.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304824.mp3	Het is in een democratie van buitengewoon groot belang dat pluralisme wordt geëerbiedigd.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304825.mp3	Dus als de projecten er zijn, zijn ze meer dan welkom.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304826.mp3	We zullen onze mouwen opstropen om de resterende tekortkomingen aan te pakken.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304827.mp3	Monetaire dumping en de sociale gevolgen ervan kunnen niet langer worden geaccepteerd.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304828.mp3	Zij spelen een fundamentele rol in dit voorstel.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304829.mp3	Ik dring er dan ook op aan dat dit verkeerde besluit wordt teruggedraaid.	1	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304830.mp3	Dit doet sterk denken aan vriendjespolitiek voor bepaalde regio's in de wereld.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304832.mp3	De rapporteur stelt terecht de mensenrechtensituatie in talloze landen aan de kaak.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304833.mp3	Wanneer zal het worden behandeld?	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304835.mp3	De discussie over het wettelijk instrument is dus volstrekt overbodig.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304836.mp3	Ze twijfelde over verbranding of begraving.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304877.mp3	De boodschap van vandaag moet helder zijn.	0	0	fourties	male		nl	
7d776339e899008f0b77a044bb0845ca235c91acb4be7549f92c49b74ab7d4a999df00a781498bac86f190055a788eefaaa661ebf911f6f310aef947fff4f98c	common_voice_nl_35304878.mp3	Dat is dé manier om vooruitgang te boeken.	0	0	fourties	male		nl	
